uid,vote
4fd1a14bf7f59cdb72e420e5e6890be24b4d294c109944d7649721d00dfafb8f,1
ac03663dc5d4e19b880666ec1320bbf4df9efc820f4417ac0b395e6ad1643da4,1
55c7b610ea2540181300d21a4a3c43b10d32ea0e496ad299fb0d61996454ac01,1
028ccc377e42ace20022714c4deccb1767c88f819f8c98d7278d61e88964ee95,1
6e071376f1c2e03069e70a2daaef1a59c677536cd788ae6cbc16f81210a64cd9,1
3720c39b7734db5489a90d5c85ed558b9633e47e3d417e4786f5e4ce163eb3d4,1
32500432c0ed37cd6f0e6926ee7362d0a5bef54bfd220fc6f1e162621a835eb5,1
4f235d984d23bb319b52f72f2a393c1305bc2c9ebbc5c1b178538666d2c80a68,1
323fbead7a5d7c24af98527d3be197b61d57b82468b77812acabfeb1c31540f0,1
ce543a1bce8842cb39b49f8204a40f0b50ceb16b289e6396052fbefddcd7822c,1
6aa6d1c522a2ab7537415645d024c948e7c75a192067a4e0fd9df8525c329798,1
43e0aadd941691f939fbe6c174d4f651ead6b81ffd052bb15b6d42cd674997e9,1
2e9ffe9603fdf8a7f0301f6c1d3a5f9e1fb501f95e7debfd78c4c87cef20cf8a,1
88e19f2edc91ae42c31cfc8a05093c004b4b326513e58d10ef760cde2e36fd40,1
44f9b228948102e8da30384b35a6fb6157832664d68b7f4caf71ac5806e86838,1
bb81f7f3d56039e000ba7290e41b49a811a1db986b24cabe5cc1f764bdb533a0,1
6455da9d37ca68a1dfabb14f7bfb25b7e8ecadf45eb52471076869da2522a56a,1
1d50a294c5d9bd7bc9c51a595d7b2b82c5e0e0012a4851297357d562070d5782,1
5b51660b741af4c6f5d2bd46ef2aefd5607bc2980a66ff17ee5c4c253b7532e0,1
130d5fb1b1571edb55eaf5f860a5c0e181281f2708637c9cd6d57487cccf8719,1
ab264baf33b674495965e276986b2b9bfd37f1694744886c3cad21584e6fae35,1
5576ed9a7def92c55a4745bb21cfe7acbbf2bfe71dcac376744b6b509b229dab,1
be043a4454ac21f2118150f6c886dccf1d9da72056382175eb0b2a4c15a75985,1
843f12e283ea8eee8d65080598969e6cbb0f16167e23996448a7b95745422ac4,1
c69c9f4c55e80dc1b186858cecc9f5f6d8380d783ab46bda08323cadb43be836,1
e7afbddfeb8fbef6aec16e95e87242f7cc1a02ba3a609cf15f55e0c0d620fa0d,1
1301cbb7544a7fef6399a560b827ba41492c49b00e65a7d625d09dd95397a7a4,1
05b44e954fc701e220b266a293698b23bbe832ddff4e2dfbef568659d9aee4bf,1
761e17ff673f2928136f327c237e5d41a7c9c079eb4fe6cd1c0bf0a064f1a3bc,1
999e9e605477fc0d56755b9cf80cc52a910b02166e933311d43ef7790347ecb1,1
4762563854ff9af7d5a828f33fb925f350dc247209efbc986dd592b001d9bc7e,1
ae7166e5e341159bd591d5ec3aae0d83d60c3b4f34c4b9b0affb2d18abaf7231,1
2297b6f5dc8eb395c9b9c285119ca6bfe0d3cec9f9ec121529f7303d8d12dce8,1
44844febbf279804438be94637d8ae1d3b9defbe86ce28aae2ce0b66d478a3ed,1
b275bda500725fd6c1c389e74bff425a5c1b1bc77b903973ec0381d583c5ee10,1
a82f417ee85bcf434f7844610d652c81ceb271046f6476af67f47dd51e9afff3,1
ac3a6216b53ca44b74330e21992e796cb158a395ea9f0cb64a5237a8074bc2c2,1
933660c164ad432394b4c1aa2b3d544b11b19b0d85f92588774166e6366ff41e,1
fba41fbbde8a1649c6cd8064a5282582fc96e66b7a348251c83baf2158010720,1
b8ce7872ed892d9ac505a98a2eb8dc480b04a57a870ac34b4f6cac270b5d3f33,1
a9cca6a3e92d8ef09ef63b1f35ab5d5a1d306d96dd40d19a620974f693f25902,1
fe2c4d82e80d3d970493875b3e335aa1342680b5425252441c057aa2ed06de2e,1
95fb20fdd374707c4afe3e41140743747aee800aaa31653f8ed3dab2cfc0b5f0,1
da577c6b8b39ef83612cf8a0e3da67947bf70d26a44eeee14b754e0d19f018dc,1
dc28d5b71124eae5139712f1261372c4a3e80ec64c9368d74f9b98b392c5b5b5,1
08c060b154e38fe1dc167b399ae06cfc0d544a4b1b8feb312a770b08487d6778,1
54e8d74df3280e99761dea98f5eec22109473711122993bf35a6410f4e773db6,1
b6b0b57c14b2d725f72ffe33ef3805110ece3277e064ab5c9f3ffc254af942dd,1
659be6b844922bd0a8c00fc2efcdb620815cd03a3720da8db3637b803dc7b30c,1
fe37d87f6bfd738fa2331ea5d5b44d2852e41fb8fd30a7b50af4902f1e8483ef,1
f2c5de1dafe3f25d9f33dcb399975697caff17fb6cf57f8d7936c501c1530ad3,1
9c334b737f46a8fa90a6417364e8534808eb4fbffd4b7baa01567dc64c0f5c8f,1
3eb2ee774c6cec4d41f69e335642ea950a9cc71e85b5bac4f9ed7d68939fa4e9,1
d5fa183686d08e357eeb96d6d0c212c023eaab12623217bf281ac0a3f26d2ac1,1
4fbc7312317aceaa354eb0872ecc6f678863acacd8f22f2173143a2492f12639,1
a6464bef16b7144e2264a47d8b45a65d1439445c822575d09d96adfc4a0b4aef,1
4b3750f3e254e490909b542a4f85b43ba18df6a7cd302cb8da3895785c1cc89f,1
ad9a901ed8a67b6d24c84d711cfee0bd1b909ba527ced0707b7ee05f50cb0ec9,1
857004cfeea822e5eb4a2e6a6159f29c7b6f991715a82b83625ee1331f934d83,1
88db8f0e6d4db980e52e7f47b796b81acafa381fac76b052eda0fab6d0acc5b7,1
3957adc617924d6a06aa6aeb85477d3f400a2b7818b4053cb109256918baae16,2
48acdb5dcf0b9c28d833775bc17d78b7f69c2d9acf9aaefdeb0e213327b870ec,1
e865db4ddd7c57b681c2f5388bb63218cf4cc3178b02bb556dbe2daff04b8c62,2
81e90351220a7d1973464a0f5013bcf01ab9b773c9c538c30f7cbe0a25b5736a,1
98c70cc55633ed4242f1eb7dda34bd91eb6e8b30c8ee730e45bdee8ac323f402,1
3848df94ec4bd40f3642e5e4a4e0aae5aa6041c0bee34b7e53ab87a1c0e9620b,1
6b57a133d969db21e5eb002c95eba04c0cf56f089fce3587e60bbcc86aea07a7,2
48396dac102e7c1c06d1970c9f783b5bb5b9baf530165f2a0e0259eef6dc9f97,2
932d386c9d3c437b513177a6eca78a180de4f7209588e0434a3431c6c7883624,1
85b4c839187824e32e211c4f1d7861c1902cca5d611cb803004162e170e5ac0f,3
ffa7b7d0afc07a8b1e160d897e373cfeedcc08aa5f52dc81b533e88bcfbcbd9c,2
a41d01c9efb507a2f31b61b522e5d8d27cbf637a983aba539c112679a7fcb15e,2
09652188acc7416159ffea4a65de506ab1c03c61c0f8d693d80aeee63c614008,1
9cec0364f24e5f3cc99898fa93314ff2cb8317c4dfa800b94e44792b428e5271,3
9d348e4c1af568c1927591c989785437abc5988f97989eccb0bfdfafacb6ad06,2
f542877384e5a1f5eae882a6274398b1fff13d714ee9bf22f91826848a278456,2
2f7cd074f0c6481e55815c99ad6e0e68f54bfa671f5962b77195c337ed077475,2
ed0a0a963a273c045bce840abbba89756c7b7fef92886f2b9ae8e4e94d8770ec,1
4efa6c5d8c9f8bb69d38098b02c1628aad8acaf730f965ead7b438f97a289fc8,2
45adc39a6164d94ab9d1b5e7f4277dc0a29503871e81eb1610e515546a47c5c0,2
e236d423a9625162b6368b43cce86bd67632d5d1e5124247cdce43b8aeabe44e,2
9f09b14e1e4a5cdb10f4fa93837482eefad3b0b7de31fbe84375eba1a9cf2eea,3
cdfd049a2ced716bfef00c7fb5a9af7d927f9d201a6733eed36196341ae4800d,1
c061b7a551165e5d35c06e3449ae9034a7c4d81505ccc99bc7157ae4e873ed5b,1
75e8ee55f6efe11292392202cefcc651b46ad45104bfd45fe4298f330cb448a7,2
44590eb333c7ab2fda74e0acb4ff0d1f3ddea80f06fb5694f95b278df24c654e,1
0d263cd77275fd65df635e15b370a182fded2d66ed2ff0e6e431c4895955082a,1
42885b271266ffd94c32bcb38714e22a4e2bfc22cc62e0317ecd7c810dec4f42,1
661b6619e325f92d5d02d9f7cd4362314a5190119407e56d28af2cdebd9d0b99,1
dc09ce39356ef6e1515ebdeb42463b584cdd0e055f69f5f74a7f2f70908dc253,2
ff2e39f8c48bd0057c9affd83651820e91981979f540ef9e166974af076659e7,2
e486a9dce6eece0b25add3963834fa11cef63ce37c3e556db1983a0dba8ccdb7,3
c50eb6a577d5fc32f81424687766e04e8342270d0b490bcd323b89459c20d313,1
f610ea48702df1e7196443f089a362c74c278134aa2c657dbd6a6a98efe4d845,1
5a0efe6c2b87aec34e424d71371a638edfde7acb6aa1d0c4e3c7ea5d95e6e566,1
29d7125dc92811b24254674dc27d54721dfd6c8e31abede61206044014f46f3a,1
6a37de57c041974e2525e73585fb1f974af055ac43d2ac329fcd5d10acdfd911,2
d209e57f1d46b2993733df36ef8eac26d9efb0e55b6a5af0b2717e9decca28a8,2
d54dbce746a2d2fbe923d0a9907564df0437de97617dc5464f90761067e8372b,1
8997eea6d196589bd5e25c05b7815557800fafa95dec6166be1dbe6ff06e97a9,2
400062188f069f0bfd65223baac1fc997112a7aa9e96535c8dfcad118daf7f8b,2
6a2508084c755211fed447fea4b42ae55f05ebd19b96bdf9e34cfe4946ca54dd,1
999010a6765d68050fff7237c9ad425f83b2adde0c74a5c168b55ce238758ef8,2
46778546279b2d24a4b46b0ffcba2de3f5f50be9bd512bbedf978669f0c08b9b,2
d41094452674e75f0063ce41b079a6df19dc37575c4b0fa0e47dac8031726ef6,1
8445f454c96f88f5455a95c45886e06e700dbda399a618e6a7cc6d746b047bc2,2
7345a7330f8a142be7a1d3e765a5f375a5e521703754135d7e407250caff5df3,2
8b27994ffd2a69fead9fa4f674d248074d04aa8a1d5b4dc4fb8d36cf1cbe8760,1
3ae8efbd4d655b0f70db130167133c27a8d41ae39cfe73c5c6d02e3acb999b6a,3
a8750122cb211145706490e8fbd26ce821d6e8a4074f943974997b2331a02ab9,2
9884a118a8f9540c3edbceeeac252b96cd8943cf02d6ea6fcefd47b4d7b3dd4a,1
ced0bc61486be0d43b46eb65aa7381d0bdfa30461ef79f8ad36feec4dd382782,1
8ca9c116b1253dc3937d5bed6d9f9d75fde50d43c6f83ef01a31c56aa30917a2,2
007aa1c4e243dbfa2ddaa227a4085f4377590de44f80b054c94e6dc7339a32c3,1
6873e1e1918ddbdc95ef6a04dc676bca267a713833d1a8c7db5aaabbde75aff1,1
223885d7cfa2ba2c016642ef410f1bfa512fec51456a79882f9bba726c81d2d4,2
1594287428f2eb8d150c4773ebf15f8b642c2e9279d8ef887ad9cd0b6ce9bb6f,2
9e0319c6dd4484a7148d2074467e40374ba4c789e1732dd95166f0dd2fb614c0,1
36ae771e62f2a26d0d19d954195a4c64a45a146502805307b9df2e2c0cf1cde9,2
2f0222702886364b1fd934760f1fd5ed222b86325d1d4a433717c57794b00a5f,1
6b457c37d8e0552ce8610710897a2d604816443ba8676b36afa84e9b89c2d3d0,2
2cc5042d145b9ed4aa37f2ff8182aeaebe93c1329b12681defc772d34e65ad93,2
f371197dffdcfd026cce990dc9be32e558fc4d12426bfa4fb27eec2458f8d899,1
e8bbd11ef778dc430ca521db2c7214fc34c8b4fd3159d1c5301adfa3cb1e8fc0,1
3fb5c3d9c64e3acb8e8c3e6379a666ab9b26007cb6b34e9b496406e142ef2071,2
3b4b0b29d2ffbb9c6dd4045a70f963a922bc29bb3f77b83fd559ae110525d967,2
92df441e6b9d14d87c071a4dc64f48b4f075ecb67ddf1cc84c67566acca9bbb2,1
24f101318009c92a99cf6b3a7138e55d8d87008ec4ba000e979897f98cd25ae5,2
a2f91a026a8657c8aba1f9d31c0394a085f8ff25aef4de8df71a8612437c7018,1
59f0f96548e3695428e73d65b0103dca1853c2f4682dba544bcf6021e56a1eb0,2
fa9385d66bc4ca8cea7adb02b31aa85110b33579e25b5865e082a28491289779,2
b79dc67bd6d2913a003ca0936dd66e33693c9aed706b70843aafcb7cdd450843,1
3319b29bd34fb37771357dbdc1de17f123d145a58820811f2977f3d91f24e074,2
dad6fac87ab8d5cc282c2d14823411e49c0822101c3e94ac82e645afad813d8c,2
c6fc50578c189611e9de5e50fba0d85e8f234b3dee6a689f3ae8e9b75b12eaef,2
4482a2e3992296add1aff49fe2b75d0d23dbd6bf576b8dd9416959b54d956adf,1
6c2f483457d783b6e7838566a101964ebbc4416c2a95feff7a44e47f67d3357a,1
30d75966a5647c7d9fd3a6aeadc1440b353a434cea2d4a68dfb0d7dbe8ef7d0e,2
31486d67d9349764ec25aa11ac64843d4e130fb8e8e6438d3f7e42e6da11813a,2
5f3a6b3a3130cd1167361cf668ee2be5503e33392140855c013fe5775d56c80f,1
41f9477db6bd5e06699868e307d45dbb4773a5516ddd75104e0de666c72d6057,1
d49ee65cf670bb508c67dcee6512eddacf52c61306cc09e7c596808ce386812e,1
3b39acd66fbe8f4c139b5005c34c47346debcd52b7e990a5d3d5ce8576a0c504,1
6f2042d7fe23bbda5036e9a8e20f2bda49082ec2926ccb2f46b46549637e0289,1
e10a8b57cda3ec41cc30e27c0c2d059c27183886de04eab91a883a1e5ab15c38,1
4011acd24d37ef56c984a2d48e3366e5a2929c00dd38771eb181e11a572c1c5e,1
21dd092ca09667da6cf547c79c36794d57a634c3d3c5d99b8e59c71dd81ac658,1
eb6be47b849526370f9b40b729e8a130d9075c4890c1227637d0c174e8f0217f,1
c4fcff843280ac7eb218a40f9a920baec55b70ed07cb5e8322d518ce97cd223f,1
e40c90ac3f6960a0e061c78c2e384ff4ce231013ecc594f74b4a7e1e628dac03,2
1a1ff1f95350cf1a628ddf9fb5c610d2c8bc5bbd459c2a9e10aaf16cd17dfd22,1
8841e691af2f25ad7117838163d177f2daec8ba726c598e5d15c338d19cb5988,1
4f865a560cfc95e344f085588ca4a6319ccee81238cf7661bd2a05d1a35890c6,2
f0d2b3ddb1871553496aae39ccfd92e96c636d1512a55dcb3ed39e028cf168cb,1
aacaff8779f9822a4972ee2c23c7501e074423854b80ffd22c0ee20d9ec41e0b,1
0ee078158cff16a0049bbb3c2162cc5a571ebc49fbaa19ce0b2e5072ace2da71,1
2b0b0710a8040c857af819d1397a5a2e96627fe9a0ce61875e35d0b080bccc4a,2
981391a1af1a8f4f23afc5b77632dea6885d3a45eeb12bf3540d5620bb77a4bd,1
f09b195afb24a8a684f077966fe78d1911eef19fe1c090f7e58458fcd485ead8,1
24870469afe34f1368f7c1a299db5072f28e5c6031b55927040849af5783c6a7,1
f0a3e0692a077eab7ba1980734f752575beaca8114dbc838a3e0ad2071521008,1
94c48c9aa3c19fdfc68cf990d61df2ff65512e4ff02343db2896ca56676c0a7d,1
62de53418d1c857888e45874ba043cbe6cd8661c261201b8deacf69a34d9a6e5,2
23be9861a91f935c18e19abe849cf9c1df8d4695599cb3e18a17914e544ee0e1,2
582a6fcc14afff1fae6900d7b8595063b2da6b9a59ffb6b75ed40d7fc935fc91,1
b65b9cf731620ae88bcd5878641716e4730f62a03bca2c867c6b247b7de51751,1
1d2b75e9098fcf9b7e63228ed11d259c81471198927db73af0da4e0ad3b1b7d3,1
e23be5c7ce871ad864b863f539d1c0b95ee0376a203344aba8937cd5f26fdc86,2
16124feaf06a400251e3c59315cdf1c61a5a6021218e62bec681f9612283b0c5,2
84d553a3f182e3dec6397516dbd547dd61e33c65f69bb02f619170f5301a49fe,1
9618e71c046d722b832b8d59e21154204c51e2394bc8144c479c5621c5891d6a,1
bdb07f420560a12bff7db007753f84872492f02581152f7d21a78adf212c8002,2
2bf154a8f972db12e74f8b7225f93d9c5b622671e5d7681f5f77e640f5973e19,1
fb4d8ff71499377dbbd0f3e7ecd4634428a977fdd6beb5c7b7c25eee8a981f52,1
eb788c5c40115bdc37eaceb9de0df3e042c87b0f9c3ed47618e5df9d78b654e6,2
fc5d096e36f333d9caf2ae137b4d47f18c06255830d782f5911d835c47fa3ef9,2
27b56adcc1419b89d79d08667e0e715383f30935000513bc76b0888e54b531fb,2
adee2407f88fc89d3518b94cf0b60a85c6d2eba288199bd39a300e78e45b094e,1
909152d9ab9c21c91368a3dc9d0e70336bea8bd2bbf79f4caac1f58c655db242,1
1da18a8328523b0d831038c116586339851b90c2dd0e74f12e62efea6c07e00f,2
ff7ddc94860b83a4dbea53c6703c917f1071bf3f2cbf73ac03428eafbf165f8e,2
9be26d3efb84d74e260205f9e2047133f8c11c2182de2be94d910c4c549fc4a8,2
f9843d93313cb5c4400a89ef526c91860a3e8c6127702cb359596f511a0a34fd,1
bc88608ded2bcffec4aab49bf00f7facb8df1936c426ab48e49a4c4fa81d32f1,2
e70e73d2a8e949efe16884a8713555fe7e1d013379feb2ce6ca4b64258aab416,2
0cfcb25f52aa514eca53169f4b499b46c783792ba034fdc372355059e72f4538,1
19e049a9dfc2c341c7b4137daed0bdfbc900d6b40bc6cbf766385ee88d80b147,1
76c4ae758e2953c95663fd64901252cf8064339251cdfd2243f64fce5651e208,2
a11fe638fc28c688f8e97ee2720e874fce19e49b849c7885631313a0434821bb,1
22287126c03ed4e2ce79d033f8d77024d95e55abdfcdb965788885ba78e58b8a,1
5291d315ced7cb3abdba940152b22e74540948d52a19cf32463e120a863528a6,1
595966e04f8a33d9cb919622b91ec34fe47980bd5bf1383f11bf8ae5d1441c3b,1
79079c073d170c3e872af92fa57a136b5bb3dcb393b88a7d9b8846a5b08c074b,1
0d11aa7b1d9fd6260336e27f28bbf216912f75824433da4faa335a55cba0ecff,2
019d8191b7d5c84ab3e74db38338cbef038044265d7e7595f1c27f0ed4d9564b,1
01ed93f9245139bb3c2975d0acea467d810314238dc463833b2eb12f7ac96ea1,2
24aabacbfccd1807116ff7db54c17a0b051eb0b840f935c28c909b992c3989a7,2
1e8f0c9b3a43d1f7575256a4e624b95e66b559cf3a7e56bbc00ccb7185980a76,1
75061954ed462fbb1d002132916664cb16fb0d9fc6c35744b3c5268079ba58c3,2
ba15af6c0d3e4d2f9f952f2b84dd65cb1dce38dc1660be5e9f7f305b6d5b0bb3,1
13404e8f6dc38b7e8145418ccfb8ef3d95454b311d833c3adb320eff7c5321d3,1
b5a770e76f79f01a3906790c1d5209c080c48f01f30a85bc65d2f25681982234,1
83188997e71eb3df229f8db3d46dd42b16ad721b58fd41f8ca3c9eeee8a25b58,1
c44112bba6910e4b1a488b57f2317463f67fe7d64981f7690dfc601de8c534be,2
fd9b7df87141eae4c286599ddaeb5a16cc06b479630ada616c9261c69144bcb6,1
521b3e16aea4aa6304aaa4ee39c1df0b4996db90af2336c95996898e22b19e5a,2
8ad89e2af0de4b90ab49563f2972896a990ed675bf546e0a9f34af04c2ff9ad2,2
8a576c37af72fe11f4a2b2cf32c0284be73b721ea71de7d33803a3b00f9effa4,1
6ce2e4eba78202087a39aa3a67f2c12bdfc00798c1900e9b9375a873638d72f9,1
ef82be2203011b90fee7661a162b96ac0f8f42d621f99203fdab84deac9de240,1
6684ef5b85d801df39d7ca48e2f3ea47ad95ee274a017a4d7bdb51b3673c0cc9,2
6cf0f41c36323dfe5dc3f8a5a16238416296fc7665ce68ae4345588e72cef493,2
fa1cab659bcf7e4f05e504644c0fbe1a4c8ce27c256d45bd25634fc441cfd763,2
cc76aa9fe1547003967bbc798a1e94d85fd415f7ae0d71cfe59ea9820df3ad8b,2
6ca6c919b770b69c73c30d5f57cebcc1e319a285471b69da8b81c0f59d4091d6,1
09b6c6633df451e3e31cd18e22c74082dbd60b4691b420e7d90bcd13c7036c1b,1
5f83eb5a6097e97948faa1a8a2ca5376ea88ffe9becd63f3a015d65c23a13b73,1
82940f4aeca2136daf8fb59cf0fe28ea80ab8f335d5be1ab9ae1e39c169e2fa0,1
b9f5bbf75f30ae9dbd2af334eca0142327b54431357d74241abe6627c57119b0,2
dd19b674731b54e7aff9645e4797fb322664cbaaad6c6667f96141b734dfeb13,1
3d8e479bd21d26ef5eb828b503ef2195bbab04c666fe18ec3ebad3acdac9bdc1,1
4d5ad91e9701bb7fc47dfc346537bc70bd9540add5fde86a901b42aa2c194f90,1
bf7a5fde953bf79657561b353789f07e5baed01f81e7e5951ed1b489cb94af6b,2
f01d6a4b6d1cba59137ddf80dfd81baeb25822bee9734389bbdc629113f4624a,2
1c5ff75a5965a64767111c87b29d839c215757e18c37ac9c8f24e0059f799516,2
32e68f6efa4e07c453b416a606b65e63b106fda511c94c19867bd9c5c6c34b95,2
ebaced24a1f2d8c0ad1f4b78d536a88bf6eff83379a67a637b3b336ee7701c13,1
d44a6368bb35f200eecc33fdc941275c27601fee9a2ee72deba41ccbca9e0b0a,1
462ab8ed555fa9c054789779fd70c15707d6244b1123b71c2d3a531b28416435,1
e72db4817480357e55768471107ef90a9fcb59888be1f32a05b9f3ee0d3d6ab6,2
dbaa4d8967f28050479c2af0cdf213f2de4a6507319831532f1a22c4173b91f3,2
886b56e3015dfb8c6a1d2419df6b9ac5c50745b9cad0bf05dcceabde451cfbbf,1
4c88c598e79ae923580c7bd51e0354fcdfb973ca5dd027ffc6d08cf476813489,1
c9105634b7e4f66b2a7a2706e5f5ce9a1a73c66617781f73b0975aa3caa1c2ac,1
d80e36b09156e9765ea7118ac8908b1843f75758bea7b3f5c87cf409de49486c,1
92b58ff393d213a9a042f27da6e117bc7ba2abbbf0192208134f0c6a1f86aa98,1
a85aa77d9b81915c669d30a11a687a470e1279c74aa9f019699505ca482463d0,2
ace3f32a32d4d1bde2429e80c33fcdc38f06802f9c3ac3bc54613546fb8db735,2
da9cad274b66ea5bc89cc4fed7ea2d0ae82ee6b36b03101da433da88f3cb76dc,1
c96c69b44ee0d381ed074a8d4681a1cbcc2aa4bca0d8532a07c251103b57a8f4,1
0b586558a0f7b807917a90d0c55e6185906da71c696ba157a7ab7de077f86164,1
ed2a4ab94a7d193d4e53baa31e3864e75a9d51560e8f51af72e19cb142b07408,1
926a7ccd742c082a6c519785bb1751ab76616620c60dbb74dd908bff4ef66b66,1
84923e09d9566e08dd1a9a91f8a321a9e345ce6ae303d3dfb14ba34d326937ae,1
22bccd09809ec7e41042fe7a4a524537d0eade14788b399be01b3c0e6b5793d2,1
33da50c19ecda2f3a4fdac1e01fa1efdac841b84a3eed38e861c386aab02f02e,1
5757c58206e09195bbbb7ef57bf734442f052c7e4151d64525b5a9d5c82267ba,1
b0456b685df04c317a4ab39af26fd0bef4a67402a48d2c8a22a43e66b0a5a19d,1
bf79c2f8e068a88c8dbfb473f486af309beb66c51e76ab633fd094a681f0472a,1
b4565f40209cfcd25392e22c624aabb5b08b3d06a50a959b17d1dfdc265d835e,1
911c0dc80c4d2e4ebf1eabecc00eac3207ee410211388182394740e9c8d08c67,1
42fc79786a2b9f0582fdeafa900120fbf9f3ebd4bd1e3089e819e6b424129b21,1
be8074f0be095c55d87876fc5de9dceb1aeaad53e1a37c2ade074c3e0dffc443,1
1b4aff6e56c3051eb35a95caf76590f3e8f475d665a06d6824ce14f95ff5655d,1
9856f79af12fa4ec0879e8f875b0f75d97b0ffbecc2ea56d332bb1df0f2028ab,2
c250859cacf4d191180f6d7701ab1600fbb3835824e2af8dcb1d0edda2e4d20c,1
d490ede4ad610963411336e7bd873c33ac386cdb71c469d2996b30a91b320627,1
d8300ac543611c89f5e8eb479cea2c0f2c3d0e5c311d22058ad888945c803423,1
23df05d4f4d6c47ce362036ecad51314492ecad978e8dc4bf23b4817255a7cbe,1
02f3d82f31ca4a6d0fd3d7798d130a4a8166d7d14ff12189dc54aca721f1148d,1
dbd1379c5d96d5c055f33a808925a0576f9fbbeccd7458be781014b931653151,1
c78dba7b1e05022297559f289d8748629277f395b49c870074fd64253816c5ed,1
f9c87b90a39096334ff7474013ffa933283f84b98c39cd56879696f21533b1c3,2
e5ebe33dd13ee5035fb6ab560a51df679fb19d8ff999614dc6e7cc620afe5ab7,2
e82fecc9cfc859736a22b35dfa08fea71ee8d53a87283f06b01fe39031a0280b,1
eb2b33035863d8347892fec4aa938629caa82d7fe79d2321d5250339503e0a22,2
985ea1e4586776f9e03dca97d8a92f2b827093e03f44c243d2f23288ae6294d4,1
67934d6ef005d1b7266799eebaad4723720d25a38107afddac58c8c53a7db219,1
a77f386a822382e648b2423819f6e40614856521226a1952c442bd96d68e7312,1
73f8b0ded7a7beefc64cdf0a734e1dff13e52af6e5c3eb3fd9d921702ebc7929,1
47a8b5c7bc8ef9dc1cc5c3aaacb75765be699384d2325611b6673dc036ad6b2c,2
05c143a493bb1635b693ebfed4c65cff77ec414c00786cf635be26d1d322e5f7,1
521118829435f39871df6280fcc2991f5317a9ed5849d8a2b6d83b15242f292a,2
f96ee602e141779d9908a23ea28fdb2b0b3bba3a266f160bd1f1214dd2613d85,1
6b69f50ef61eb6e398c868e289307b1ebb50875d99d68cffe9d3a2cdfe972eaa,1
f16a1b8a8a5dce325b63d7a985f0bc72fdd97a074d1901540499947df068b7e7,1
262874056c2a5bd7a7e9eb7be1b39a869fda4d0cdd83e2ea799d15c242160dbc,2
29817d69e8976b629e4425be1338cdecc672c011bb4f735e3f13068a4541aa29,1
da13a47f5125b5bef41f57e77a452c5e44705f1d628c694069acbc2d0b278827,2
b606bc10b514afc3e65e02e4866c9502fa6a3149cbc84c081aa331ba2475720d,1
896fb1a76d475e924caea863e61ceca846e206ab93746dbe60f4d204d25ca246,2
cb25c9859a29838a938679931ad8093d2a982cd3e23b18a47e2cb5b69c952a2f,1
54a9221ba0f6cc1c1231a7791436ec631b8297b7bf1934d1e8c9697925893ed5,2
d956e55c232cc9c94b245845ddd0bcb4cb8c8dfb6ba19eb1f07be359d90d7df6,2
7d97aeda6d6c0477df4b2b3558c4ba9e614a0ea3582bcb3938beb6e7d83f7a6a,1
cb11171eaa0b0253a355afba458b281599ff091d5b1706a32dee94defe028e21,1
c4a8bc39fffe8ddef289420d6623527531dd6bf1da3a78f48ec971de27666882,1
4e7d83d80140d50eb417dd879592a2bbd68c0bd78a54010c26e7e2e6f34fd138,2
7bcce1568402a87935cc85e7c9702d1a071184aa715eaab0b781b804616bbd75,1
68fca77330633c6dda67a2fcce3f5832ba4a28d7eece11b709707e020de0a7d1,1
cec6ea79d60db401e6f61db4fc698989f8c0970a66f0401e7db9aacf2eb61770,2
77dca9d3bf07ceb0244ca80eb4da9be9f4e07878a146267cb5434352b5a21167,1
97e78d4ab766b3caf1e1bcbe7b6bbe839ed665df71addf319cf6e871c372eecc,1
351b10951a4736e075dad2cad8fd9734e97af9bebc52e5b1b4eff6996884df9b,1
bab35d4aa9eb865a985bdb23b3c7b7d83ec02fba47cb4d14f31211c862b5f2fa,1
06074ba4a652419457eb648ecbe2289722d1b949634a594974fc7d6d5125a3bd,2
01b5b86cd8daddce047a549968c6622bf84dd8420c22a2c98ad3d416eb1cb0b7,1
66b9f1b30a4bb74aa3f01bbc2af991dce8809f6b6f45662e18bc574c44bc7044,1
37b24c17fbace7ecf1c861f140d1b747f7d5d5e6dffe15940cdd4bad7917e037,2
730f231021aae259e3a56f388811d419a9a45617190f2f65ec4a2722f320dc95,1
0dfec2f28d3c8b34030f7ebb5e36254cd51ab2f7d6eb8b77ee1cce97610fbf2c,2
a1b7a71d0fb6740d00123fd3d26bf03cd3f7b5d153f24d6790c4cb483d590319,1
c19e4f330484ed6019ce16284a58c9d939f6b00760c568bdf5b6ec882fb60a3e,1
0df7fe800fb735031e4772bfea157864a0ba42ece3b96a14e9012e4b36a2631b,1
8881bed2c5311fe82db5ff7d896e42cc95820587e258a49721d64a512dcd7bb4,1
91e029e5dbdf20f723f0b5a58290d3511dda70b83a5a12dfd48bc0a30400fe13,1
81492e7aa1ff14d6b06b4f5bed5022dd39dd073cdccb77a17470d928a8e3d6e2,1
600a202f1ceccb723d8d3467be24f671eab908c9090734cc460dfb7bad258783,1
075717017878d3fec22b9489472f71165665bbb07fb389366ef92c5e6c352c41,1
bb054229aa696c0f8748fd25c30151bb8cb5925ea8f8c235ee68a37afde57a53,1
